pais,departamento,municipio,lat,lon,familia,lengua,significado,origen,lengua_nativa,tema,otros_nombres,fuente,enlace_embeber
Colombia,Boyacá,Sativasur,6.0933333,-72.7116666,"Chibcha, Indoeuropea - Romance Occidental","Muysccubun, Español","Sur es una expresión que nace en las lenguas anglosajonas con los vocablos sudh-suth ""lado del horizonte que se ubica a la derecha de un observador situado en dirección de la rotación de la Tierra, hacia el este-oriente","Sativa nombra al cacique Sativa, jefe indígena que gobernaba la ciudad a la llegada de los españoles; el norte presenta su ubicación geográfica con respecto a Sativanorte del cual fue separado su territorio",No,Apodos / Nombres humanos,,"Nombres Geográficos de Colombia: Región Cundiboyacense, Wikipedia",
Colombia,Boyacá,Siachoque,5.5130555,-73.2441666,Chibcha,Muysccubun,"El topónimo Siachoque se podría resumir como ""lugar de buenos olores, gentil y de cultivos fuertes y vigorosos"".",El topónimo Siachoque viene del nombre del caserío indígena y del cacique que gobernaba la región a la llegada de los conquistadores europeos.,Si,"Otro topónimo, Apodos / Nombres humanos",,"Nombres Geográficos de Colombia: Región Cundiboyacense, Wikipedia",
Colombia,Boyacá,Soatá,6.3327777,-72.6838888,Chibcha,Muysccubun,"La palabra soatá en lengua muisca presenta el siguiente acercamiento a los elementos significativos que posiblemente conforman este nombre: /sua/ “sol, día”. /ta/ “dominio, labranza”.

El término Soatá en muysccu.bun quiere decir “labranza del sol” o “dominio del sol"".","El nombre del municipio se relaciona con el nombre del caciqeu Soatá, jefe indígena que gobernaba el territorio a la llegada de los españoles.",Si,Apodos / Nombres humanos,,"Nombres Geográficos de Colombia: Región Cundiboyacense, Wikipedia",http://www.colombiaturismoweb.com/DEPARTAMENTOS/BOYACA/MUNICIPIOS/SOATA/SOATA.htm
Colombia,Boyacá,Socha,5.9977777,-72.6922222,Chibcha,Muysccubun,La palabra Socha puede expresar “Tierra de buena y clara Luna”.,"El municipio tomó su nombre de un cacique llamado Faustino Socha, que gobernó el antiguo caserío indígena a la llegada de los conquistadores españoles.",Si,Apodos / Nombres humanos,"Sochaviejo (durante la Colonia), Lagunaseca (1867).","Nombres Geográficos de Colombia: Región Cundiboyacense, Wikipedia",http://www.colombiaturismoweb.com/DEPARTAMENTOS/BOYACA/MUNICIPIOS/SOCHA/SOCHA.htm
Colombia,Boyacá,Socotá,6.0408333,-72.6363888,Chibcha,Muysccubun,,"El municipio tomó su nombre del cacique Socotá, regidor de las poblaciones que habitaron la reegión en tiempos precolombinos.",Si,Apodos / Nombres humanos,,Nombres Geográficos de Colombia: Región Cundiboyacense,
Colombia,Boyacá,Sogamoso,5.7148307,-72.9279328,Chibcha,Muysccubun,"La palabra sogamoso nace de las voces sugamuxi-suamox, que en lengua muisca expresan ""morada del sol"".

Otra aproximación dice que sogamoso significa ""El Encubierto"".","El municipio tomó su nombre del cacique que gobernaba la región a la llegada de los conquistadores españoles, quien tenía una apelativo difícil de pronunciar, por lo que del entendimiento de la lengua indígena resultaron las palabras soagamoxo, suagamoso, suagamunxi, suamoz  y sugamuxi.

El nombre sogamoso tiene su origen en Bochica, deida muisca, que sgún historiadores, se le conocía con el nombre de sugumonxe, que enuncia un ""santo que se hace invisible y habita un lugar que no es el pueblo"".

El origen mítico de Sogamoso se remonta en la cosmogonía chibcha a la creación del Sol: en el valle de Iraca (Suamox). Sogamoso fue un centro religioso de la comunidad Muisca, vestigios de la cual se encuentran en la necrópolis del Templo del Sol, del Museo Arqueológico de Sogamoso.",Si,Apodos / Nombres humanos,,"Nombres Geográficos de Colombia: Región Cundiboyacense, Wikipedia, Toponimia Muisca - Helvar Rodolfo Franco",https://es.qwe.wiki/wiki/Sogamoso
Colombia,Boyacá,Somondoco,4.9861111,-73.4322222,Chibcha,Muysccubun,"La palabra somondoco hace referencia al nombre del cacique Sumindoco y expresa “señor de las minas de esmeraldas”, “piedra que baña el páramo”, “fuerza superior que baña las piedras”, “fuerza de arriba que baña lo que está puesto”.","El municipio tomó su nombre del cacique Sumindoco, quien gobernaba la región a la llegada de los europeos. Su significado se relaciona con las piedras de esmeralda presentes en la región en época prehispánica.",Si,Apodos / Nombres humanos,,Nombres Geográficos de Colombia: Región Cundiboyacense,https://es.qwe.wiki/wiki/List_of_Muisca_toponyms
Colombia,Boyacá,Sora,5.5663888,-73.4502777,Chibcha,Muysccubun,"Un significado que se le atribuye a Sora es ""adorador del diablo"".",El poblado tomó su nombre del asentamiento original de la comunidad indígena Muisca.,Si,Otro topónimo,,"Nombres Geográficos de Colombia: Región Cundiboyacense, Wikipedia",http://www.colombiaturismoweb.com/DEPARTAMENTOS/BOYACA/MUNICIPIOS/SORA/SORA.htm
Colombia,Boyacá,Soracá,5.5005555,-73.3333333,Chibcha,Muysccubun,"En muysccubun, Soracá puede significar “mansión regia”, “mansión del soberano”.",El topónimo Soracá viene del caserío indígena que se encontraba en la región antes de la llegada de los conquistadores españoles.,Si,Otro topónimo,,"Nombres Geográficos de Colombia: Región Cundiboyacense, Wikipedia",https://es.qwe.wiki/wiki/List_of_Muisca_toponyms
Colombia,Boyacá,Sotaquirá,5.765,-73.2480555,Chibcha,Muysccubun,Un posible significado de Sotaquirá es “Poblado del Soberano”.,"En la época precolombina, el territorio del actual municipio de Sotaquirá estuvo habitado por los indígenas sotairaes, de la Confederación Muisca, tributarios del Zaque de Hunza, y también está relacionado con la capitanía de Susa.

La palabra Sotaquirá viene del caserío indígena y la comunidad que habitó allí, antes de la Conquista y fue Sutaquirá el ""vocablo original del topónimo sotaquirá.",Si,Otro topónimo,,"Nombres Geográficos de Colombia: Región Cundiboyacense, Wikipedia",http://www.colombiaturismoweb.com/DEPARTAMENTOS/BOYACA/MUNICIPIOS/SOTAQUIRA/SOTAQUIRA.htm
Colombia,Boyacá,Susacón,6.2294444,-72.6911111,Chibcha,Muysccubun,Susacón significa “aliado del cacique Susa”.,El nombre de Susacón viene del cacique y tribu que habitaban en el caserío.,Si,Apodos / Nombres humanos,,"Nombres Geográficos de Colombia: Región Cundiboyacense, Wikipedia",http://www.susacon-boyaca.gov.co/municipio/nuestro-municipio
Colombia,Boyacá,Sutamarchán,5.6205555,-73.6213888,"Chibcha, Indoeuropea - Romance Occidental","Muysccubun, Español",Sutamarchán se puede también entender como “comerciante del soberano Suta”.,"El nombre del municipio se relaciona con el Suta, soberano Muisca, y también con el apellido del capitán Pedro Merchán de Velasco.",No,Apodos / Nombres humanos,,"Nombres Geográficos de Colombia: Región Cundiboyacense, Wikipedia","http://www.colombiaturismoweb.com/DEPARTAMENTOS/BOYACA/MUNICIPIOS/SUTAMARCHAN/SUTAMARCHAN.htm

https://es.qwe.wiki/wiki/List_of_Muisca_toponyms"
Colombia,Boyacá,Sutatenza,5.0211111,-73.4519444,Chibcha,Muysccubun,"Sutatenza puede decir “Bajar a la casa del cacique”, “Bajada a la casa del Cacique” o “Detrás del Boquerón”.",El municipio tomó su nombre del caserío indígena y la comunidad que habitó allí.,Si,"Otro topónimo, Comunidades",,"Nombres Geográficos de Colombia: Región Cundiboyacense, Wikipedia",http://www.sutatenza-boyaca.gov.co/municipio/resena-historica
Colombia,Boyacá,Tasco,5.9091666,-72.7813888,Chibcha,Muysccubun,"Una versión indica que el nombre Tasco viene del célico Tescauen, que significa ""arista, tamo o tomento, que suelta el lino o cáñamo al machacarlo o espadarlo"".","Tascos, plural, es también un antiguo pueblo de las montañas de la Mesopotamia. También puede ser que el nombre de Tasco, fue traído por algunos de los conquistadores del Nuevo Reino de Granada, y dado al municipio Boyacense, en recuerdo por su riqueza minera y superior calidad de sus tierras.",Si,Otro topónimo,,Nombres Geográficos de Colombia: Región Cundiboyacense,tasco-boyaca.gov.co/municipio/nuestro-municipio
Colombia,Boyacá,Tenza,5.0769444,-73.4211111,Chibcha,Muysccubun,"El nombre de Tenza significa en lengua muisca “Rey de los vientos”.

Otra aproximación indica que Tenza o Tenazucá significa “bajar o detrás del Boquerón"".

“Bajando por la noche” o “Detrás de la boca” son otros significados.",Tenza es el nombre aborigen con el qeu se conoció la región y el caserío que se encontraba a la llegada de los europeos a explorar las tierras de los muiscas.,Si,Otro topónimo,"Teansucha, Tenisuca, Tenazucá (Siglos XV-XVI)
Tensuca (hasta 1778)",Nombres Geográficos de Colombia: Región Cundiboyacense,"http://www.colombiaturismoweb.com/DEPARTAMENTOS/BOYACA/MUNICIPIOS/TENZA/TENZA.htm

https://es.qwe.wiki/wiki/List_of_Muisca_toponyms"
Colombia,Boyacá,Tibaná,5.3172222,-73.3969444,Chibcha,Muysccubun,,"El nombre del poblado es anterior a la Conquista y nombra la comunidad indígena Tibaná, gobernados por un cacique tributario del zaque de Hunza, célebres por sus tejidos y mantas de algodón.",Si,Comunidades,,Nombres Geográficos de Colombia: Región Cundiboyacense,"https://es.qwe.wiki/wiki/List_of_Muisca_toponyms

http://www.colombiaturismoweb.com/DEPARTAMENTOS/BOYACA/MUNICIPIOS/TIBANA/TIBANA.htm"
Colombia,Boyacá,Tibasosa,5.7480555,-72.9988888,Chibcha,Muysccubun,,"El municipio tomó su nombre del cacique Tibasosa, quien gobernaba el caserío cuando los conquistadores españoles llegaron al territorio.",Si,Apodos / Nombres humanos,Nuestra Señora del Rosario de Tibasosa (1778).,Nombres Geográficos de Colombia: Región Cundiboyacense,"http://www.tibasosa-boyaca.gov.co/municipio/nuestro-municipio

https://es.qwe.wiki/wiki/List_of_Muisca_toponyms"
Colombia,Boyacá,Tinjacá,5.5808333,-73.6461111,Chibcha,Muysccubun,"Tinjacá puede significar ""mansión para el príncipe chibcha"".","El municipio lleva el nombre aborigen con el que se conoció la zona a la llegada de los exploradores europeos, región habitada por comunidades muiscas, se conoció como Tunjacá, término que derivó al actual Tinjacá.",Si,Apodos / Nombres humanos,Tunjacá (siglo XVI-1847).,"Nombres Geográficos de Colombia: Región Cundiboyacense, Wikipedia",
Colombia,Boyacá,Tipacoque,6.4202777,-72.6916666,Chibcha,Muysccubun,"Tipacoque era el nombre con que se conocía el territorio a la llegada de los conquistadores españoles.

La palabra tipacoque en lengua muisca presenta el siguiente acercamiento a los elemntos significativos que posiblemente conforman su vocablo original: /ti/ “canción, canto, alegría”. /pa/ “padre”./co/ “apoyo”. /que/ “fuerte.

Otro posible origen de su nombre se desprende del vocablo Zipacoque, que en lengua Muisca significa: “Dependencia del Zaque de Tunja”",,Si,Otro topónimo,,"Nombres Geográficos de Colombia: Región Cundiboyacense, Wikipedia",https://www.colombiaturismoweb.com/DEPARTAMENTOS/BOYACA/MUNICIPIOS/TIPACOQUE/TIPACOQUE.htm
Colombia,Boyacá,Toca,5.5647222,-73.1844444,Chibcha,Muysccubun,,"El nombre de Toca proviene de Tocavita, que era el cacique de la tribu que habitaba en el lugar antes de la llegada de los españoles.",Si,Apodos / Nombres humanos,Publo Grande y Tocavita (durante la Conquista).,"Nombres Geográficos de Colombia: Región Cundiboyacense, Wikipedia",http://www.colombiaturismoweb.com/DEPARTAMENTOS/BOYACA/MUNICIPIOS/TOCA/TOCA.htm
Colombia,Boyacá,Togüí,5.9375,-73.5133333,Chibcha,Muysccubun,"Un posible significado de Togüi puede ser “la casa del perro"".

Según el historiador Joaquín Acosta Ortegón autor del libro “El Idioma Chibcha”, el vocablo to-gûi expresa “Río de la esposa”.",,Si,Otro topónimo,,Nombres Geográficos de Colombia: Región Cundiboyacense,http://www.togui-boyaca.gov.co/municipio/nuestro-municipio
Colombia,Boyacá,Tópaga,5.7677777,-72.8316666,Chibcha,Muysccubun,,El municipio tomó su nombre del cacique que gobernó la población indígena antes de la llegada de los europeos al continente americano.,Si,Apodos / Nombres humanos,,Nombres Geográficos de Colombia: Región Cundiboyacense,
Colombia,Boyacá,Tota,5.5602777,-72.9861111,Chibcha,Muysccubun,"Tota puede significar ""Labranza del rio"".","El municipio lleva su nombre en memoria del cacique Tota, quien dirigía la comunidad Muisca ubicada en las orillas del lago del mismo nombre.",Si,Apodos / Nombres humanos,,Nombres Geográficos de Colombia: Región Cundiboyacense,"http://www.colombiaturismoweb.com/DEPARTAMENTOS/BOYACA/MUNICIPIOS/TOTA/TOTA.htm

https://es.qwe.wiki/wiki/List_of_Muisca_toponyms"
Colombia,Boyacá,Tunja,5.540278,-73.361389,Chibcha,Muysccubun,,"Tunja puede significar ""varón poderoso"".",Si,Otro topónimo,,Wikipedia,
Colombia,Boyacá,Tununguá,5.7302777,-73.9322222,Chibcha,Muysccubun,,"El territorio ancestral donde hoy se localiza el municipio de Tununguá tuvo ese mismo nombre, ya que a la llegada de los españoles los indígenas lo llamaron con este vocablo.",Si,Otro topónimo,,Nombres Geográficos de Colombia: Región Cundiboyacense,http://www.colombiaturismoweb.com/DEPARTAMENTOS/BOYACA/MUNICIPIOS/TUNUNGUA/TUNUNGUA.htm
Colombia,Boyacá,Turmequé,5.3236111,-73.4897222,Chibcha,Muysccubun,"El nombre de Turmequé procede del idioma muisca, y significa ""jefe vigoroso"".","Este municipio también recibe el nombre de Valle de las Trompetas, porque en la conquista los españoles utilizaron cuatro de estos instrumentos para atemorizar a los indígenas.",Si,Otro topónimo,El Valle de las Trompetas (la Conquista).,"Nombres Geográficos de Colombia: Región Cundiboyacense, Wikipedia",
Colombia,Boyacá,Tuta,5.6897222,-73.2275,Chibcha,Muysccubun,"Posibles significados de Tuta son ""Propiedad del Sol"", ""Hijo del Sol"" o ""Labranza Prestada"".",El topónimo Tuta tomó su nombre del poblado indígena que se encontraba allí antes de la llegada de los conquistadores españoles.,Si,Otro topónimo,,"Nombres Geográficos de Colombia: Región Cundiboyacense, Wikipedia",http://www.colombiaturismoweb.com/DEPARTAMENTOS/BOYACA/MUNICIPIOS/TUTA/TUTA.htm
